param,F1,F2,F3,error,file_name,id,group,label
1,5.832253167472296,-9.061134765305269,133.36256128091964,0.002604235904194116,josef-fruehwald_speaker,0-0-59-1,group_0,@
2,-4.630172053824307,8.615656490798075,-18.161936692389787,0.002604235904194116,josef-fruehwald_speaker,0-0-59-1,group_0,@
3,2.4382154144323667,-0.6267080573567657,15.78422289622011,0.002604235904194116,josef-fruehwald_speaker,0-0-59-1,group_0,@
4,-0.3828942831092475,7.500314850162534,-24.821310236218977,0.002604235904194116,josef-fruehwald_speaker,0-0-59-1,group_0,@
0,354.6883395823657,896.8714025359894,2152.3130180398784,0.006977949319442837,josef-fruehwald_speaker,0-0-60-1,group_0,*hr
1,-46.10810246888862,-5.8471988962907,12.762267636931988,0.006977949319442837,josef-fruehwald_speaker,0-0-60-1,group_0,*hr
2,11.336844296123987,18.4053511768071,-48.78077914147942,0.006977949319442837,josef-fruehwald_speaker,0-0-60-1,group_0,*hr
3,-43.50625047883287,-5.843046335984775,-29.212119217627325,0.006977949319442837,josef-fruehwald_speaker,0-0-60-1,group_0,*hr
4,16.739348366879156,4.386399256903855,-51.337644022781355,0.006977949319442837,josef-fruehwald_speaker,0-0-60-1,group_0,*hr
0,413.7878511014865,1055.6729469115724,1621.2458794976706,0.0013142788025551203,josef-fruehwald_speaker,0-0-60-2,group_0,ay
1,34.50838305063431,-121.1128152541472,-13.807931216906765,0.0013142788025551203,josef-fruehwald_speaker,0-0-60-2,group_0,ay
2,-24.159170783801574,8.405825461995663,-1.6101675107259825,0.0013142788025551203,josef-fruehwald_speaker,0-0-60-2,group_0,ay
3,3.8921905143038087,2.039007405845112,-52.01196335207598,0.0013142788025551203,josef-fruehwald_speaker,0-0-60-2,group_0,ay
4,-0.693246223293736,3.0465161677781865,-24.38109354525484,0.0013142788025551203,josef-fruehwald_speaker,0-0-60-2,group_0,ay
0,288.1159676703411,1138.3063389847155,1701.6563950267014,1.1911939570168743e-6,josef-fruehwald_speaker,0-0-62-1,group_0,eR
1,-6.39332600147038,4.744584057319953,29.140156236343554,1.1911939570168743e-6,josef-fruehwald_speaker,0-0-62-1,group_0,eR
2,-3.4693007814529357,-1.476531526956119,-5.992118424614727,1.1911939570168743e-6,josef-fruehwald_speaker,0-0-62-1,group_0,eR
3,-1.1746239317588745,1.1861696570178204,3.0016997221660056,1.1911939570168743e-6,josef-fruehwald_speaker,0-0-62-1,group_0,eR
4,-0.13675005134299165,-0.43131037647635734,-2.754865320632605,1.1911939570168743e-6,josef-fruehwald_speaker,0-0-62-1,group_0,eR
0,255.50982778497024,1202.8543942803537,1425.242181846009,0.034046290076938754,josef-fruehwald_speaker,0-0-63-0,group_0,i
1,-2.6319872355464415,-13.720296102966234,-44.36208458636378,0.034046290076938754,josef-fruehwald_speaker,0-0-63-0,group_0,i
2,2.885278032735025,-24.75371731070123,-32.86396893226403,0.034046290076938754,josef-fruehwald_speaker,0-0-63-0,group_0,i
3,7.58514215466813,14.359854125672216,-26.15153790633901,0.034046290076938754,josef-fruehwald_speaker,0-0-63-0,group_0,i
4,-1.9313124818415046,-55.725379615988516,-29.26369490093296,0.034046290076938754,josef-fruehwald_speaker,0-0-63-0,group_0,i
0,310.9117304815773,924.5748258128266,1659.3486008642685,0.0021584209330933095,josef-fruehwald_speaker,0-0-65-0,group_0,@
1,18.294895607561976,-4.256525656292365,-20.789800765072908,0.0021584209330933095,josef-fruehwald_speaker,0-0-65-0,group_0,@
2,9.352065045175232,-5.334782512395004,-30.845839457827513,0.0021584209330933095,josef-fruehwald_speaker,0-0-65-0,group_0,@
3,7.768776523613197,2.1928817076923743,-12.28226365260726,0.0021584209330933095,josef-fruehwald_speaker,0-0-65-0,group_0,@
4,-8.89795594653686,7.403526382674275,-19.592950214014483,0.0021584209330933095,josef-fruehwald_speaker,0-0-65-0,group_0,@
0,268.4450465517817,1424.768331567679,1651.4776530154957,0.000012450393105744346,josef-fruehwald_speaker,0-0-65-5,group_0,i
1,10.281715955230464,-40.23126205772272,-14.611515465444564,0.000012450393105744346,josef-fruehwald_speaker,0-0-65-5,group_0,i
2,-0.9836702608289476,2.6624839457121263,1.8269518167990788,0.000012450393105744346,josef-fruehwald_speaker,0-0-65-5,group_0,i
3,0.21392170875915606,-5.084076518096546,-5.2537327013840285,0.000012450393105744346,josef-fruehwald_speaker,0-0-65-5,group_0,i
4,0.07409625108992177,-2.7590939433101638,-1.8343921101808978,0.000012450393105744346,josef-fruehwald_speaker,0-0-65-5,group_0,i
0,298.61923640498156,851.4315495119743,1820.6785286038205,0.00002057023135379366,josef-fruehwald_speaker,0-0-66-1,group_0,@
1,-15.300357976965074,53.9106979640406,-81.96257728882031,0.00002057023135379366,josef-fruehwald_speaker,0-0-66-1,group_0,@
2,-1.4301442815674499,-5.113231184835044,3.3432236003550195,0.00002057023135379366,josef-fruehwald_speaker,0-0-66-1,group_0,@
3,-1.3301706607053714,10.133602064043199,-6.051936558060728,0.00002057023135379366,josef-fruehwald_speaker,0-0-66-1,group_0,@
4,-0.18401728706173484,-2.4499808621511114,-7.1783964902652935,0.00002057023135379366,josef-fruehwald_speaker,0-0-66-1,group_0,@
0,363.89391689440873,1026.1125597025564,1712.7396250275203,0.00014533374906248572,josef-fruehwald_speaker,0-0-67-1,group_0,e
1,11.012205626417366,-70.3615758927456,24.386234073628497,0.00014533374906248572,josef-fruehwald_speaker,0-0-67-1,group_0,e
2,-7.095991473534116,-7.375100621123737,-14.502030262859641,0.00014533374906248572,josef-fruehwald_speaker,0-0-67-1,group_0,e
3,2.6474839617675037,-9.5882291407813,5.169257978225986,0.00014533374906248572,josef-fruehwald_speaker,0-0-67-1,group_0,e
4,-1.7002239902531913,-0.727577137144354,4.869501428242735,0.00014533374906248572,josef-fruehwald_speaker,0-0-67-1,group_0,e
0,224.92306177483098,1236.2729529587637,1747.8883278426551,0.00008351770656328761,josef-fruehwald_speaker,0-0-67-3,group_0,@
1,3.0821485538678473,14.477982345333727,-28.534634594134282,0.00008351770656328761,josef-fruehwald_speaker,0-0-67-3,group_0,@
2,-2.0140685834558347,1.3120727698634218,-0.4108021642523187,0.00008351770656328761,josef-fruehwald_speaker,0-0-67-3,group_0,@
3,-2.6728034962774223,3.2450253508486813,-8.322093720324034,0.00008351770656328761,josef-fruehwald_speaker,0-0-67-3,group_0,@
4,-2.480465075459849,-0.46155452219221177,-5.084113644256851,0.00008351770656328761,josef-fruehwald_speaker,0-0-67-3,group_0,@
0,363.25781870786085,782.93733376221,1666.6665528757392,0.000050787416023504397,josef-fruehwald_speaker,0-0-69-0,group_0,@
1,15.707676021613167,21.273621692015652,28.69208099175706,0.000050787416023504397,josef-fruehwald_speaker,0-0-69-0,group_0,@
2,-4.34991424761618,3.2431363883236495,25.62397224699876,0.000050787416023504397,josef-fruehwald_speaker,0-0-69-0,group_0,@
3,-6.271068554613234,3.4070483155405604,1.8346826329695085,0.000050787416023504397,josef-fruehwald_speaker,0-0-69-0,group_0,@
4,-2.866063515563408,-1.943570145640758,2.445191020368195,0.000050787416023504397,josef-fruehwald_speaker,0-0-69-0,group_0,@
0,240.32379111877893,705.8289383836989,1773.1825284297422,0.0006286859755371936,josef-fruehwald_speaker,0-0-70-1,group_0,oyL
1,-11.914898369028705,-248.02404073279942,69.29469636263325,0.0006286859755371936,josef-fruehwald_speaker,0-0-70-1,group_0,oyL
2,1.171386857311022,73.64070693850886,8.308474103326702,0.0006286859755371936,josef-fruehwald_speaker,0-0-70-1,group_0,oyL
3,0.34734159576469786,-5.8286649044560965,-17.69838453000093,0.0006286859755371936,josef-fruehwald_speaker,0-0-70-1,group_0,oyL
4,0.029383755094809182,11.328593955770598,8.516753554964094,0.0006286859755371936,josef-fruehwald_speaker,0-0-70-1,group_0,oyL
0,236.95554144123633,1090.0783391008788,1559.49327854539,0.00002363285312551347,josef-fruehwald_speaker,0-0-70-3,group_0,i
1,6.468486352767449,-47.342263583032455,26.922489899676453,0.00002363285312551347,josef-fruehwald_speaker,0-0-70-3,group_0,i
2,2.1944163649581228,-2.512365556453115,37.044681735519106,0.00002363285312551347,josef-fruehwald_speaker,0-0-70-3,group_0,i
3,-0.8232718308174004,-12.655901783859479,-10.439753920938283,0.00002363285312551347,josef-fruehwald_speaker,0-0-70-3,group_0,i
4,-1.8369303358399542,-5.798170030382827,6.66894357021556,0.00002363285312551347,josef-fruehwald_speaker,0-0-70-3,group_0,i
0,481.97079346268805,895.5521077987356,1891.6047253895297,0.0002756600118796398,josef-fruehwald_speaker,0-0-71-1,group_0,o
1,-21.615662163818985,-16.966218013851066,80.45574879658,0.0002756600118796398,josef-fruehwald_speaker,0-0-71-1,group_0,o
2,-4.0986577020251165,-2.069335265534245,22.251171178217987,0.0002756600118796398,josef-fruehwald_speaker,0-0-71-1,group_0,o
3,0.2746038834744655,-9.89311818964453,32.49473219318544,0.0002756600118796398,josef-fruehwald_speaker,0-0-71-1,group_0,o
4,-2.110000758377807,1.1709013355109248,-7.5491826785621745,0.0002756600118796398,josef-fruehwald_speaker,0-0-71-1,group_0,o
0,344.26806227602066,1082.6551943083791,1619.7305517177908,0.000015183855772301974,josef-fruehwald_speaker,0-0-72-0,group_0,@
1,20.748848375786295,-12.698854801932754,10.908189211027043,0.000015183855772301974,josef-fruehwald_speaker,0-0-72-0,group_0,@
2,-4.967104541535325,5.426240919385938,4.282719305082228,0.000015183855772301974,josef-fruehwald_speaker,0-0-72-0,group_0,@
3,3.3832798327853397,-3.5677048153392694,-2.1864421350728866,0.000015183855772301974,josef-fruehwald_speaker,0-0-72-0,group_0,@
4,-0.941844593668225,0.6758652096530975,0.12567568624725606,0.000015183855772301974,josef-fruehwald_speaker,0-0-72-0,group_0,@
0,266.81545542328746,597.7259989091249,1815.4530291134404,0.0007494714505748033,josef-fruehwald_speaker,0-0-73-1,group_0,owL
1,0.5205399165867913,83.45453667811086,-66.034993513851,0.0007494714505748033,josef-fruehwald_speaker,0-0-73-1,group_0,owL
2,2.9511014256893233,-1.4411249470863938,15.000206103523798,0.0007494714505748033,josef-fruehwald_speaker,0-0-73-1,group_0,owL
3,-1.6550931430012936,-3.7711955733626215,-22.516956430769678,0.0007494714505748033,josef-fruehwald_speaker,0-0-73-1,group_0,owL
4,3.580424362505099,11.6073004330903,5.106328197377714,0.0007494714505748033,josef-fruehwald_speaker,0-0-73-1,group_0,owL
0,414.63767117156686,795.0692633723022,1924.3466296584038,0.0006748468147559053,josef-fruehwald_speaker,0-0-75-1,group_0,uh
1,4.683322509162059,-31.429571246787013,96.60409697906046,0.0006748468147559053,josef-fruehwald_speaker,0-0-75-1,group_0,uh
2,10.107252774780186,42.89293147121141,-24.66055393396867,0.0006748468147559053,josef-fruehwald_speaker,0-0-75-1,group_0,uh
3,-0.48578799169288656,-20.308176404142525,-18.53340034586818,0.0006748468147559053,josef-fruehwald_speaker,0-0-75-1,group_0,uh
4,0.16347960696930533,-11.088652065321877,-9.988954178360686,0.0006748468147559053,josef-fruehwald_speaker,0-0-75-1,group_0,uh
0,395.8333694500125,1230.7725581920477,1731.5585387977549,0.0034464920091605298,josef-fruehwald_speaker,0-0-76-0,group_0,e
1,-21.212714608034904,14.432238843739542,31.97966921773176,0.0034464920091605298,josef-fruehwald_speaker,0-0-76-0,group_0,e
2,-16.651697883689884,3.423826303746153,19.682561902823267,0.0034464920091605298,josef-fruehwald_speaker,0-0-76-0,group_0,e
3,0.9612318868742645,-6.489422508511404,-24.529291134103833,0.0034464920091605298,josef-fruehwald_speaker,0-0-76-0,group_0,e
4,-16.33815633917766,2.6895128922558804,33.944562018741834,0.0034464920091605298,josef-fruehwald_speaker,0-0-76-0,group_0,e
0,355.2979500924837,769.187955978348,2083.1431936769463,0.00044812919263166915,josef-fruehwald_speaker,0-0-79-1,group_0,u
1,2.8722490589809855,-44.9122215950735,185.43329973820389,0.00044812919263166915,josef-fruehwald_speaker,0-0-79-1,group_0,u
2,-8.81890354355191,-15.152369592235413,6.109693775937491,0.00044812919263166915,josef-fruehwald_speaker,0-0-79-1,group_0,u
3,-2.928994105343288,-23.01828813667171,-42.68974772142959,0.00044812919263166915,josef-fruehwald_speaker,0-0-79-1,group_0,u
4,-3.5231556227800094,-1.0203685852752655,-20.077545454893336,0.00044812919263166915,josef-fruehwald_speaker,0-0-79-1,group_0,u
0,342.31553798547776,1030.995665841193,1667.334858168953,0.00014961924158714445,josef-fruehwald_speaker,0-0-82-1,group_0,owF
1,-15.592587288201432,117.30478383179582,5.942360200346615,0.00014961924158714445,josef-fruehwald_speaker,0-0-82-1,group_0,owF
2,-8.209948209578691,-8.042302362708574,13.520215624877782,0.00014961924158714445,josef-fruehwald_speaker,0-0-82-1,group_0,owF
3,1.1432682252448505,7.867309903939149,10.779753221435739,0.00014961924158714445,josef-fruehwald_speaker,0-0-82-1,group_0,owF
4,-1.9237092035281047,2.423994220531262,-0.37445379711465326,0.00014961924158714445,josef-fruehwald_speaker,0-0-82-1,group_0,owF
0,279.74430066949105,836.2473343702105,1060.8203764628684,0.00004403017221067966,josef-fruehwald_speaker,0-0-84-2,group_0,*hr
1,6.53158727855913,1.3539249264287005,28.905385156426874,0.00004403017221067966,josef-fruehwald_speaker,0-0-84-2,group_0,*hr
2,-2.744654694758514,-11.31624419420967,-21.84867439731719,0.00004403017221067966,josef-fruehwald_speaker,0-0-84-2,group_0,*hr
3,2.224070828892211,0.031191512580992453,6.343468402233528,0.00004403017221067966,josef-fruehwald_speaker,0-0-84-2,group_0,*hr
4,-1.5609827677612331,-0.897118164034719,-0.24266807139619792,0.00004403017221067966,josef-fruehwald_speaker,0-0-84-2,group_0,*hr
0,400.92658258443464,977.6654983477246,1429.4075268307356,0.003545802661088032,josef-fruehwald_speaker,0-0-85-1,group_0,ay
1,21.52265504982375,-123.37653749466818,30.745880255516667,0.003545802661088032,josef-fruehwald_speaker,0-0-85-1,group_0,ay
2,34.93455102141955,47.80619819200859,164.37593385694572,0.003545802661088032,josef-fruehwald_speaker,0-0-85-1,group_0,ay
3,-16.326361030942113,-17.651433384767326,-50.68141058211934,0.003545802661088032,josef-fruehwald_speaker,0-0-85-1,group_0,ay
4,-13.00214919363365,-6.013504288154599,15.919944671241133,0.003545802661088032,josef-fruehwald_speaker,0-0-85-1,group_0,ay
0,281.6083193644869,1178.53737072069,1702.568070391062,0.00025728224407570106,josef-fruehwald_speaker,0-0-86-0,group_0,i
1,-6.236156343122688,-18.00894429921027,-2.1276647677219342,0.00025728224407570106,josef-fruehwald_speaker,0-0-86-0,group_0,i
2,-5.324457154530287,-0.4288929211758063,2.769594262576132,0.00025728224407570106,josef-fruehwald_speaker,0-0-86-0,group_0,i
3,-6.977542135686554,-3.6802985922244895,-3.7827197060792614,0.00025728224407570106,josef-fruehwald_speaker,0-0-86-0,group_0,i
4,4.112043601976774,1.0182317395876976,8.304756455578021,0.00025728224407570106,josef-fruehwald_speaker,0-0-86-0,group_0,i
0,351.2369222582749,1358.3930588835253,1715.7373132759624,0.0003967227247229331,josef-fruehwald_speaker,0-0-90-1,group_0,aeh
1,9.487134955945523,-0.4032923274387909,-12.300952074944039,0.0003967227247229331,josef-fruehwald_speaker,0-0-90-1,group_0,aeh
2,8.494024178143885,-35.037696229411274,-1.2067730801357206,0.0003967227247229331,josef-fruehwald_speaker,0-0-90-1,group_0,aeh
3,-1.4700156596707659,2.300222491632093,-5.021918343231884,0.0003967227247229331,josef-fruehwald_speaker,0-0-90-1,group_0,aeh
4,-3.7172068257737294,-6.480447623301808,-1.432702209117123,0.0003967227247229331,josef-fruehwald_speaker,0-0-90-1,group_0,aeh
0,306.20708860499315,824.7912308635619,1803.9477928736812,0.00013100334748835873,josef-fruehwald_speaker,0-0-91-1,group_0,u
1,15.78218781026345,-3.161286313379869,90.90641073224171,0.00013100334748835873,josef-fruehwald_speaker,0-0-91-1,group_0,u
2,-3.298118586903533,-8.5694430593103,20.973619027185233,0.00013100334748835873,josef-fruehwald_speaker,0-0-91-1,group_0,u
3,5.973161363110362,2.361112054116104,17.85510451645371,0.00013100334748835873,josef-fruehwald_speaker,0-0-91-1,group_0,u
4,-2.0632239298131294,-3.1214414240612327,9.06656197542459,0.00013100334748835873,josef-fruehwald_speaker,0-0-91-1,group_0,u
0,278.6050410787019,1077.9653865584494,1362.6031186576429,0.000014658145982815132,josef-fruehwald_speaker,0-0-92-1,group_0,*hr
1,-8.29248148284384,-8.599978242777505,-75.06703131675273,0.000014658145982815132,josef-fruehwald_speaker,0-0-92-1,group_0,*hr
2,-5.119765107577176,-4.89762167201293,16.925292265090654,0.000014658145982815132,josef-fruehwald_speaker,0-0-92-1,group_0,*hr
3,-3.483504515778145,2.5052745140751447,0.6087038874569167,0.000014658145982815132,josef-fruehwald_speaker,0-0-92-1,group_0,*hr
4,-2.437429909385232,3.2012648178441516,-0.8946985844087739,0.000014658145982815132,josef-fruehwald_speaker,0-0-92-1,group_0,*hr
0,218.3383385904503,1469.762015580776,1797.5873539372192,0.0005392218083226735,josef-fruehwald_speaker,0-0-94-1,group_0,iy
1,-6.74807816407311,23.681133645852167,53.85889332164041,0.0005392218083226735,josef-fruehwald_speaker,0-0-94-1,group_0,iy
2,5.8059746201880005,-15.166441962441016,-59.82544213484519,0.0005392218083226735,josef-fruehwald_speaker,0-0-94-1,group_0,iy
3,-5.929743598328113,2.444865744438514,-29.254361310259863,0.0005392218083226735,josef-fruehwald_speaker,0-0-94-1,group_0,iy
4,1.6810599890770135,-4.321811919732972,0.13850165557175026,0.0005392218083226735,josef-fruehwald_speaker,0-0-94-1,group_0,iy
0,453.58231915845784,991.2649515314149,1472.5375746903221,0.0007566410955777993,josef-fruehwald_speaker,0-0-94-2,group_0,oh
1,-33.41673450963313,40.98012147547334,46.49547824552152,0.0007566410955777993,josef-fruehwald_speaker,0-0-94-2,group_0,oh
2,-1.8588918860809507,44.892497499837766,43.14756317252052,0.0007566410955777993,josef-fruehwald_speaker,0-0-94-2,group_0,oh
3,14.431261529420397,12.279055356061624,19.082876367177267,0.0007566410955777993,josef-fruehwald_speaker,0-0-94-2,group_0,oh
4,9.007536401310944,6.729806463129174,8.478690552086913,0.0007566410955777993,josef-fruehwald_speaker,0-0-94-2,group_0,oh
0,263.1268176425861,1223.8510697016245,1753.9599881311499,0.0002456011052456034,josef-fruehwald_speaker,0-0-95-1,group_0,i
1,6.010698180308159,9.716304925154141,24.786520540363313,0.0002456011052456034,josef-fruehwald_speaker,0-0-95-1,group_0,i
2,-3.629019197594141,-9.738856355521518,24.793230007930525,0.0002456011052456034,josef-fruehwald_speaker,0-0-95-1,group_0,i
3,-1.8041054384209325,4.328091048950432,2.910082716940152,0.0002456011052456034,josef-fruehwald_speaker,0-0-95-1,group_0,i
4,-3.649320713846287,-0.5342131849707391,1.7774303325080756,0.0002456011052456034,josef-fruehwald_speaker,0-0-95-1,group_0,i
0,209.06777985693054,1391.3568593726968,1560.5090398083187,0.0005041662476034637,josef-fruehwald_speaker,0-0-96-1,group_0,iy
1,9.617700583720524,-66.81105256592011,-133.78470312839394,0.0005041662476034637,josef-fruehwald_speaker,0-0-96-1,group_0,iy
2,2.461499992206555,-17.18076713279493,-1.1406585352708227,0.0005041662476034637,josef-fruehwald_speaker,0-0-96-1,group_0,iy
3,1.151485906584948,-17.415874277276295,-0.2689238914964816,0.0005041662476034637,josef-fruehwald_speaker,0-0-96-1,group_0,iy
4,3.815827269639147,-8.648334241218548,0.0697114964590206,0.0005041662476034637,josef-fruehwald_speaker,0-0-96-1,group_0,iy
0,395.61444953858324,1113.2638978076147,1376.8879984068508,5.737883315412121e-6,josef-fruehwald_speaker,0-0-99-2,group_0,e
1,-4.785497545092122,-42.82471046947037,-44.86741955419951,5.737883315412121e-6,josef-fruehwald_speaker,0-0-99-2,group_0,e
2,-9.26951497722034,-5.943885559170199,-3.414059586736568,5.737883315412121e-6,josef-fruehwald_speaker,0-0-99-2,group_0,e
3,-0.4765433263947342,-3.4403579437679177,-15.223031464999154,5.737883315412121e-6,josef-fruehwald_speaker,0-0-99-2,group_0,e
4,-2.6907717596538685,-1.4013315351033253,2.674478174531038,5.737883315412121e-6,josef-fruehwald_speaker,0-0-99-2,group_0,e
0,289.37062881758425,1293.7679751179628,1688.144096760921,0.0005620329315196449,josef-fruehwald_speaker,0-0-100-1,group_0,eyF
1,33.610324912257575,-99.67861186147738,24.327228228123417,0.0005620329315196449,josef-fruehwald_speaker,0-0-100-1,group_0,eyF
2,-18.771079835948907,11.549038893310728,7.366263574602059,0.0005620329315196449,josef-fruehwald_speaker,0-0-100-1,group_0,eyF
3,-3.413459169156084,-7.986503685959953,-4.225377741293588,0.0005620329315196449,josef-fruehwald_speaker,0-0-100-1,group_0,eyF
4,-4.433834081977605,4.6332494420315795,7.6360439635843225,0.0005620329315196449,josef-fruehwald_speaker,0-0-100-1,group_0,eyF
0,222.56237929508882,1235.2808415825034,1708.0250717767337,2.0185910931369256e-6,josef-fruehwald_speaker,0-0-102-0,group_0,i
1,-0.14244831848063372,73.64718755080465,-0.12401515447433602,2.0185910931369256e-6,josef-fruehwald_speaker,0-0-102-0,group_0,i
2,0.6695320764494409,1.2054967431260286,2.1488453196328567,2.0185910931369256e-6,josef-fruehwald_speaker,0-0-102-0,group_0,i
3,-0.2109983643740111,13.26375786636458,-1.86680337607982,2.0185910931369256e-6,josef-fruehwald_speaker,0-0-102-0,group_0,i
4,0.19432947052579838,2.511756320765808,-2.001510935519114,2.0185910931369256e-6,josef-fruehwald_speaker,0-0-102-0,group_0,i
0,466.5352095327621,895.8189982479641,1892.2638118105388,0.026329916396937818,josef-fruehwald_speaker,0-0-106-1,group_0,o
1,2.3937526391023627,-6.561248866576768,-95.61798642705983,0.026329916396937818,josef-fruehwald_speaker,0-0-106-1,group_0,o
2,-21.135813860214764,-4.564153464028386,-12.141971320342257,0.026329916396937818,josef-fruehwald_speaker,0-0-106-1,group_0,o
3,4.958293660845338,6.657868431220971,-8.570035061096755,0.026329916396937818,josef-fruehwald_speaker,0-0-106-1,group_0,o
4,-5.798128481113223,-1.068814987368875,142.54108186107973,0.026329916396937818,josef-fruehwald_speaker,0-0-106-1,group_0,o
0,281.8650059944686,609.4047164803808,1702.0726963183602,0.00003632364236772532,josef-fruehwald_speaker,0-0-108-1,group_0,owL
1,-7.764454629234499,69.36515084735086,-74.7078621456383,0.00003632364236772532,josef-fruehwald_speaker,0-0-108-1,group_0,owL
2,-2.096259054847143,3.9973836777629566,32.58576681759982,0.00003632364236772532,josef-fruehwald_speaker,0-0-108-1,group_0,owL
3,-2.1856969115833396,-6.419154403464006,-24.96593044398194,0.00003632364236772532,josef-fruehwald_speaker,0-0-108-1,group_0,owL
4,-1.2650756990192658,-6.022766168732507,1.4215577858642654,0.00003632364236772532,josef-fruehwald_speaker,0-0-108-1,group_0,owL
0,374.55647560946835,1162.8609539612612,1523.808611660551,0.005596307151847547,josef-fruehwald_speaker,0-0-110-0,group_0,ae
1,-13.238769438929342,18.45322468498163,-23.068433305204675,0.005596307151847547,josef-fruehwald_speaker,0-0-110-0,group_0,ae
2,-14.510044907346733,-0.322890428736587,100.21587113719696,0.005596307151847547,josef-fruehwald_speaker,0-0-110-0,group_0,ae
3,-8.039545552582979,-7.246001833313169,-47.613234046418654,0.005596307151847547,josef-fruehwald_speaker,0-0-110-0,group_0,ae
4,-18.781901140602226,-1.221619334415311,-28.367131153115558,0.005596307151847547,josef-fruehwald_speaker,0-0-110-0,group_0,ae
0,240.82235570792514,1466.334418734104,1742.3432910102758,0.0014982993447580748,josef-fruehwald_speaker,0-0-111-1,group_0,iyF
1,-4.596788580257453,-18.88147519087232,9.399619101104694,0.0014982993447580748,josef-fruehwald_speaker,0-0-111-1,group_0,iyF
2,5.896934683553189,-33.37085463292246,-30.92480280975883,0.0014982993447580748,josef-fruehwald_speaker,0-0-111-1,group_0,iyF
3,-3.074920537737058,8.890299277016782,22.115183624939434,0.0014982993447580748,josef-fruehwald_speaker,0-0-111-1,group_0,iyF
4,-2.649893453671365,-21.8250712884537,-15.380374860504933,0.0014982993447580748,josef-fruehwald_speaker,0-0-111-1,group_0,iyF
0,296.6338871140127,977.4089051632865,1339.8578565198222,0.0005231160100333132,josef-fruehwald_speaker,0-0-114-1,group_0,@
1,-1.1715918166291748,31.467096045184988,100.72285491962334,0.0005231160100333132,josef-fruehwald_speaker,0-0-114-1,group_0,@
2,-0.2998786548862094,-1.262261400591232,12.034800887037433,0.0005231160100333132,josef-fruehwald_speaker,0-0-114-1,group_0,@
3,6.3011403713496845,3.9869446686925722,39.486806187663824,0.0005231160100333132,josef-fruehwald_speaker,0-0-114-1,group_0,@
4,-4.31359411316106,-12.496717882116807,-23.742825872015217,0.0005231160100333132,josef-fruehwald_speaker,0-0-114-1,group_0,@
0,284.6921751950802,1335.8495452871439,1515.7522893019452,0.000839232539488849,josef-fruehwald_speaker,0-0-115-1,group_0,ey
1,1.9179770658823216,-40.60950366953882,-60.219721434057604,0.000839232539488849,josef-fruehwald_speaker,0-0-115-1,group_0,ey
2,4.1720981509807284,-16.450232981036113,-22.3414666808681,0.000839232539488849,josef-fruehwald_speaker,0-0-115-1,group_0,ey
3,8.126572716935351,0.051681248935040655,-5.384023379601292,0.000839232539488849,josef-fruehwald_speaker,0-0-115-1,group_0,ey
4,-6.179468854027867,0.7114469043288206,-10.46912146669881,0.000839232539488849,josef-fruehwald_speaker,0-0-115-1,group_0,ey
0,338.07670592607883,794.6290096287976,1672.0769059595114,0.010223995814764925,josef-fruehwald_speaker,0-0-115-4,group_0,owF
1,35.517581678433416,65.52830576278525,-18.802916313418933,0.010223995814764925,josef-fruehwald_speaker,0-0-115-4,group_0,owF
2,-16.240385733200505,14.76188967307538,-12.128687563922838,0.010223995814764925,josef-fruehwald_speaker,0-0-115-4,group_0,owF
3,9.59809300723298,-20.28745819519724,12.566290330383422,0.010223995814764925,josef-fruehwald_speaker,0-0-115-4,group_0,owF
4,-8.388392550955803,10.82164101017072,-22.068783169039456,0.010223995814764925,josef-fruehwald_speaker,0-0-115-4,group_0,owF
0,301.91388362794254,787.0531481731854,1147.3378018599028,0.0000408146535873218,josef-fruehwald_speaker,0-0-117-2,group_0,Tuw
1,-45.00964345165006,-39.21417853752142,-43.897454538386874,0.0000408146535873218,josef-fruehwald_speaker,0-0-117-2,group_0,Tuw
2,4.916767511193606,20.448943790084968,10.053333570322607,0.0000408146535873218,josef-fruehwald_speaker,0-0-117-2,group_0,Tuw
3,-0.792353216600521,-3.722081777435833,-3.4812418774745275,0.0000408146535873218,josef-fruehwald_speaker,0-0-117-2,group_0,Tuw
4,-1.0339503394498581,-2.5864171046074587,0.314103985128557,0.0000408146535873218,josef-fruehwald_speaker,0-0-117-2,group_0,Tuw
0,454.82956155415263,879.4582797995981,1618.8640741986067,0.00012732308295327493,josef-fruehwald_speaker,0-0-117-3,group_0,aw
1,1.0355119883733321,12.306684485425397,-61.67431940329728,0.00012732308295327493,josef-fruehwald_speaker,0-0-117-3,group_0,aw
2,1.3226394466575149,-2.4116894729243854,-33.51632905100166,0.00012732308295327493,josef-fruehwald_speaker,0-0-117-3,group_0,aw
3,-5.382903848950294,-1.6455261654872975,2.761263404258251,0.00012732308295327493,josef-fruehwald_speaker,0-0-117-3,group_0,aw
4,-2.921234665691454,-6.8788144400468285,-10.864804151492876,0.00012732308295327493,josef-fruehwald_speaker,0-0-117-3,group_0,aw
0,295.6425178200677,1032.8603067542967,1772.4555195379357,0.00003492145325051392,josef-fruehwald_speaker,0-0-118-1,group_0,@
1,-12.222947245766271,-4.126820103971165,13.928645273565397,0.00003492145325051392,josef-fruehwald_speaker,0-0-118-1,group_0,@
2,3.2618789868883535,-0.16936557101424973,16.21229920396638,0.00003492145325051392,josef-fruehwald_speaker,0-0-118-1,group_0,@
